"","study","germplasmName","trait","predicted.value","std.error","status"
"1","Adv_Neo_21","02-18228","Grain.yield...bu.ac",82.650903055333,3.67442784576047,"Estimable"
"2","Adv_Neo_21","02-18228","Heading.time...Julian.date..JD..CO_321.0001233",127.158055778641,0.745630056256496,"Estimable"
"3","Adv_Neo_21","02-18228","Grain.test.weight...lbs.bu",59.3236458174893,0.67630063412288,"Estimable"
"4","Adv_Neo_21","02-18228","Plant.height.inches",39.5117888662364,0.784258072344597,"Estimable"
"5","Adv_Neo_21","07-19334","Grain.yield...bu.ac",88.4025774481329,3.65857691327823,"Estimable"
"6","Adv_Neo_21","07-19334","Heading.time...Julian.date..JD..CO_321.0001233",134.331325819893,0.743936621715103,"Estimable"
"7","Adv_Neo_21","07-19334","Grain.test.weight...lbs.bu",57.083193409678,0.675017363650388,"Estimable"
"8","Adv_Neo_21","07-19334","Plant.height.inches",39.5867288220846,0.781015255214097,"Estimable"
"9","Adv_Neo_21","07-4415","Grain.yield...bu.ac",94.8587839641299,3.68877936762946,"Estimable"
"10","Adv_Neo_21","07-4415","Heading.time...Julian.date..JD..CO_321.0001233",125.309849198404,0.746540827188472,"Estimable"
"11","Adv_Neo_21","07-4415","Grain.test.weight...lbs.bu",55.4530058469699,0.677875747773282,"Estimable"
"12","Adv_Neo_21","07-4415","Plant.height.inches",37.6118402877965,0.787210879874952,"Estimable"
"13","Adv_Neo_21","17-17739","Grain.yield...bu.ac",78.1306979700854,3.66181939606102,"Estimable"
"14","Adv_Neo_21","17-17739","Heading.time...Julian.date..JD..CO_321.0001233",131.542993522653,0.744671595359497,"Estimable"
"15","Adv_Neo_21","17-17739","Grain.test.weight...lbs.bu",59.6896505487441,0.675493397303749,"Estimable"
"16","Adv_Neo_21","17-17739","Plant.height.inches",40.7515464033158,0.782387181310527,"Estimable"
"17","Adv_Neo_21","17-18534","Grain.yield...bu.ac",92.6238671649042,3.66602751919315,"Estimable"
"18","Adv_Neo_21","17-18534","Heading.time...Julian.date..JD..CO_321.0001233",125.813905029806,0.744834897045925,"Estimable"
